PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-11-11,14:21:36,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,87.68864,NA,NA,2091.583307,NA,NA,6.30067,-2.46664,5.18903,NA,NA,NA,1.54339,-0.00672,79.0652,NA,NA,0.4432897182,9.56696,9.83085,2.10697,50,5.99071,-8.31577,-126.87468,-7.78339,15.36989,29.44262,-16.38021,6258d2d4-7933-4922-95fc-0989817241ad,ad03461e-c829-4ec9-b986-a73b51b51103,85.0289,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.57573092,2056.053954,0.9830131782,NA,0d09ba9a-f74a-45cd-bb23-f6625b5ec924,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
2,2025-11-11,14:21:51,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,88.70892,-1.396297817,1.275484251,2170.486633,140.6847844,10:45:00,6.45868,-1.99964,5.14195,-19.57534,17.04232,-13.97465,3.5123,-1.96321,80.55739,-5.03031051,-1.328132827,0.4355286413,7.72914,9.37869,1.89089,50,6.31335,-2.36096,-128.85988,-3.85347,12.91125,28.40541,-16.50729,74ab9754-c82e-49af-a5ca-522af3789262,ad03461e-c829-4ec9-b986-a73b51b51103,86.54411,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.96002351,2052.727968,0.9457455013,NA,f3b56d81-d3e9-4e00-a98b-987c50372157,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
3,2025-11-11,14:22:08,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,88.57021,-1.610598115,1.908353118,2187.769171,157.3537836,11:15:00,6.50589,-1.60328,5.09621,-17.01724,19.84945,-8.29223,3.56899,-0.49553,80.25112,-4.771104821,0.3641966062,0.4370070725,4.92903,10.91084,1.4296,50,6.34092,-3.9817,-128.58433,-4.23858,8.18889,28.57661,-14.04722,ff0b90b2-381c-401f-82fd-df1507e26eb4,ad03461e-c829-4ec9-b986-a73b51b51103,86.25132,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.7886604,-21.23939953,2039.164751,0.9320749091,11:30:00,46d1276b-0e2b-4186-9f3c-9e6bf9c6ae07,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
4,2025-11-11,14:24:17,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,88.32141,NA,NA,2102.381969,NA,NA,6.35396,-1.52079,5.30783,NA,NA,NA,3.93314,-0.85387,80.34049,-5.081026247,0.06740198581,0.4356434783,3.85104,5.88741,1.40827,50,6.30851,-2.66627,-128.38183,-1.57967,6.39425,27.85229,-22.3986,55420d44-592f-4856-9a6f-89c27e080b09,ad03461e-c829-4ec9-b986-a73b51b51103,86.5213,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.45945365,1830.552285,0.87070395,NA,2b540dfa-2f39-4f1f-8418-e805486b415d,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
5,2025-11-11,14:24:49,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,89.46202,NA,NA,2122.294024,NA,NA,6.2375,-1.65933,5.4302,NA,NA,NA,3.3124,-0.13328,81.16158,-5.058168127,0.6857094641,0.4298758277,5.84223,8.84132,1.44615,50,6.1036,-5.29581,-129.9225,-3.78091,9.91418,29.04557,-17.17046,8b36084b-6115-4b83-bc92-cd4c83059ae6,ad03461e-c829-4ec9-b986-a73b51b51103,87.68216,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.11863633,1871.807334,0.8819736155,NA,507f8d87-6957-4290-a327-826ca3c4ba03,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
6,2025-11-11,14:25:35,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Sinker,Live,NA,88.33937,-1.772339745,2.169711879,2107.912963,126.8835645,10:15:00,6.21597,-2.03164,5.85953,-23.48577,12.36987,-16.503,2.61077,-1.39046,80.64576,-6.17519811,-0.9391430594,0.4309731311,9.52308,7.1804,1.86546,50,6.05867,-4.33257,-128.42147,-4.73498,15.84857,27.45232,-20.22423,64700db8-0304-4ff7-b2c8-5ffa9019227b,ad03461e-c829-4ec9-b986-a73b51b51103,87.45891,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.6619052,-27.19140994,1874.956738,0.8894848936,12:00:00,0951745e-3ee4-4a80-a7c0-27572cfdc199,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
7,2025-11-11,14:27:11,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Sinker,Live,NA,88.93434,NA,NA,2117.461672,NA,NA,6.33672,-1.69917,5.53121,NA,NA,NA,2.0407,0.18992,80.55072,-6.145781573,1.394707502,0.4326778784,4.17642,11.75424,1.47908,50,6.05101,-5.60594,-128.98134,-7.6918,6.96606,29.30088,-12.56858,1401ecd5-87a9-42d1-9b4c-c98747fc9852,ad03461e-c829-4ec9-b986-a73b51b51103,87.11432,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.1959296,-29.14389162,1849.389771,0.8733994079,10:45:00,8194219c-a750-43e6-ada7-0598fda56c05,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
8,2025-11-11,14:27:47,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,ChangeUp,Live,NA,85.31677,NA,NA,1582.317702,NA,NA,6.16258,-1.60135,5.47647,NA,NA,NA,0.88342,0.12448,78.49322,-8.517528323,1.462093084,0.4491657788,2.68411,5.52107,1.41176,50,5.88268,-4.61103,-123.87902,-7.40794,4.1733,24.61584,-23.58979,a6fbc729-56d2-4693-90ba-099982e4de60,ad03461e-c829-4ec9-b986-a73b51b51103,83.91654,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.74011665,1515.260754,0.9576210595,NA,626ce2c5-c829-44e1-b7f0-8d2df61224db,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
9,2025-11-11,14:28:30,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Cutter,Live,NA,85.52362,NA,NA,2316.272252,NA,NA,6.28652,-2.00051,5.62521,NA,NA,NA,2.27814,1.21015,78.5055,-7.371872258,3.698067471,0.4470550473,-0.52538,3.96859,1.72639,50,6.14324,-7.03058,-124.21601,-4.17404,-0.81988,25.15907,-25.9809,64d645d8-6539-482d-a20a-ec691b4acc83,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,84.31275,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.9471015,-62.11116425,1083.453952,0.4677576011,11:30:00,aaa5d332-2e15-471b-a0cb-1b42a997bb46,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
10,2025-11-11,14:29:16,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Cutter,Live,NA,85.24776,NA,NA,2359.704203,NA,NA,6.21574,-1.63245,5.49529,NA,NA,NA,0.73167,1.04269,78.75495,-8.977728789,3.763212817,0.449112917,-4.38796,4.04164,1.44881,50,5.93727,-4.69933,-123.80699,-7.43906,-6.82116,24.36286,-25.89126,091542c1-ed64-48f0-b4a9-5ba2bdaf3043,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,83.92642,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.0709333,-65.57471571,975.7524807,0.4135062689,11:45:00,b99872f1-28df-4426-ba64-c134897bf8bf,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
11,2025-11-11,14:29:53,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Sinker,Live,NA,89.76184,-1.209064067,1.428584809,2127.313698,137.8490391,10:30:00,6.18397,-1.94842,5.47937,-19.8615,15.49196,-14.04435,3.39719,-1.782,81.40838,-4.922843529,-1.205978224,0.4279444297,7.91063,8.61537,1.83262,50,6.06474,-2.76353,-130.44793,-3.44649,13.51839,29.55593,-17.45133,216bf5d4-6eaa-4389-ab99-a7cb8d411a1d,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,88.07788,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.04872177,1822.531391,0.8567290255,NA,1c188101-d4c7-47d8-9dfb-3e8c36aa17f6,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
12,2025-11-11,14:30:31,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Sinker,Live,NA,88.99156,-1.34747361,3.458559951,2084.408188,149.7689258,11:00:00,6.22789,-1.78618,6.0309,-18.34817,17.05117,-9.96076,3.44872,0.58999,80.44662,-4.818399719,1.572391893,0.4282219881,6.48731,9.68606,1.52153,50,6.11272,-7.4981,-129.22405,-3.61948,10.84845,29.70438,-15.97645,251fb6f2-bf24-4415-826c-ac89305e5b2d,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,88.02079,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.3738374,-36.69444699,1671.34844,0.8018335613,11:00:00,e1c0844a-a147-4390-92d0-994002ee4c59,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
13,2025-11-11,14:30:54,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Cutter,Live,NA,85.52001,-2.736552227,1.878587063,2345.167823,225.8943532,01:30:00,6.17812,-1.96709,5.3679,-35.1452,3.94198,4.10479,0.68054,0.13676,78.49939,-9.21972362,2.644718819,0.4499751453,-1.62665,2.88954,1.79595,50,5.90825,-4.21105,-124.14927,-7.12775,-2.52634,25.99019,-27.68631,4eea7a9f-ddbc-493d-bec4-56651cf53735,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,83.7656,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.10396761,949.9765381,0.4050782757,NA,96fe14d4-bd7e-4fac-a90e-b3794fbb8e46,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
14,2025-11-11,14:31:29,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Slider,Live,NA,85.89085,0.2316207364,1.780631589,2160.11249,242.1878471,02:00:00,6.30658,-1.4292,5.16739,-37.32806,1.75538,3.39027,3.41397,0.52941,78.1481,-6.697065982,2.412403745,0.4499536969,-1.2474,0.85455,1.26094,50,6.30035,-3.99724,-124.76002,-0.8025,-1.94958,27.06303,-30.83845,8a0ba295-2feb-4507-a42e-ecde00343116,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,83.7696,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3d7a778b-9fba-4f6a-9d48-90fa12b065c1,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
15,2025-11-11,14:31:47,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Slider,Live,NA,87.4747,-1.841361832,0.7938749495,2141.831833,226.3219409,01:30:00,6.38242,-1.51628,5.79271,-28.70435,7.81692,8.21849,2.27704,-0.093,80.34615,-7.192878456,2.337227599,0.4349550381,-4.1957700000000004,4.71573,1.44616,50,6.21395,-2.03002,-127.25175,-5.02304,-6.877,26.21255,-24.44481,810b0c04-aef9-435d-9953-a710b75711b8,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,86.65824,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ef4e393b-adc8-4977-b55e-f560143ce386,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
16,2025-11-11,14:32:16,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,88.54902,-1.96052785,1.072560396,2219.700251,157.7688467,11:15:00,6.59259,-1.42527,5.21759,-16.75387,19.77944,-8.0914,3.35227,-1.09111,80.68005,-5.0684644,-0.4342464009,0.4350266448,4.56991,10.98234,1.33235,50,6.39945,-2.11741,-128.65411,-5.00778,7.63841,27.37407,-13.81754,9b607107-f6c6-4e40-b844-c106c2ae3b33,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,86.64398,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.7858067,-23.35801139,2037.78566,0.9180454249,11:45:00,2ee9f484-964a-4aa6-a36f-0bcd781c207c,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
17,2025-11-11,14:32:39,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,89.73367,-1.527771001,0.7706638614,2263.11253,160.2901597,11:15:00,6.3979799999999996,-1.4793,5.58949,-15.03624,20.12034,-7.21569,3.71813,-1.36106,81.47439,-4.343645066,-0.5844405337,0.4267511405,4.08423,11.204650000000001,1.4179,50,6.25737,-1.50744,-130.46125,-3.9955,6.99453,29.06687,-12.98532,09f45330-e964-4ac6-b68c-fc7819f3edae,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,88.32417,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.2059795,-20.53264071,2119.342713,0.9364725284,12:15:00,ddc8caba-d61a-4373-a6f0-1410a8dff6c4,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
18,2025-11-11,14:33:03,"Blake, Drew",1000079013,Left,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,90.34748,NA,NA,2255.023229,NA,NA,6.40295,-1.34433,5.75243,NA,NA,NA,4.62687,-0.05828,82.07803,NA,NA,0.4224545596,5.8691700000000004,6.45058,1.16384,50,6.39743,-4.83165,-131.35602,-0.53053,10.19988,29.20908,-20.96374,8f936241-ba7b-4156-8442-88756ea50653,26a31b7c-7db1-41c8-a823-8ede3c84cdd5,89.22247,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.25466506,1907.037902,0.8456843716,NA,2a64fd9c-2ef5-4ec0-878f-dfb90ffd722d,edcd9c4a-ebc3-4dd1-9db5-d085e7e3b35d
