PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-03-11,12:49:11.84,"Albright, Gaige",838276,Left,OKL_COW,,,,,,Live,,77.12465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e80810a-b91f-4fa6-8c29-eff731108a91,bcb92090-3c59-4e60-bd1f-646c1dc9fece,,Pitching,23360082,,,,,,,,,,,,,,,,,,,,,,,,f81e8b8d-33e4-4379-975e-bba6a4b92c98,f43a43fe-5c52-497c-b43f-3fa9e4baa581
1,2026-03-11,12:49:56.15,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,86.60104,0.2166248097,2.223401844,2005.268576,123.9907409,10:15,5.80356,-3.60921,4.83458,-26.64677,12.36661,-18.40663,3.78825,-3.03692,78.29796,-4.718296103,-1.192382975,0.4495501893,10.26716,6.3738,3.40456,50,5.80289,-4.19843,-125.67157,-0.51006,16.25896,27.79501,-22.08056,eaaf632b-df09-4019-926d-213351276a0a,bcb92090-3c59-4e60-bd1f-646c1dc9fece,83.84479,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-20.72583228,1875.496755,0.9352845687,,176b0132-71fb-4ffe-a593-32543308e8d1,f43a43fe-5c52-497c-b43f-3fa9e4baa581
2,2026-03-11,12:51:19.41,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,85.69923,-2.029123901,5.943834681,1974.361096,130.5898719,10:15,5.722,-3.67115,5.02541,-24.31862,15.35381,-17.96706,1.76989,0.4596,78.0051,-6.517216033,2.630270755,0.4533313886,11.08759,8.61024,3.11542,50,5.50794,-12.25142,-123.83233,-5.27889,17.18693,25.12435,-18.82726,0cf0cb52-639f-46a7-83d6-6844607bf9d4,bcb92090-3c59-4e60-bd1f-646c1dc9fece,83.14544,Pitching,23360082,,,,,,,,,,,,,,,,,,,144.4516632,-22.50648379,1823.986294,0.9238362208,10:45,9c0a4947-fa5d-4cea-8ec7-7bf537ae1259,f43a43fe-5c52-497c-b43f-3fa9e4baa581
3,2026-03-11,12:51:38.88,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,86.32808,-2.190325801,3.894024677,2048.101347,119.776752,10:00,5.71589,-3.84518,4.76558,-27.4258,11.90603,-20.80442,1.34815,-1.88165,78.65108,-7.227975747,0.05399866828,0.4513812486,11.91906,6.81084,3.47266,50,5.47274,-7.7345,-125.0376,-5.81716,18.79653,26.12364,-21.43327,70f00fc3-3a6f-4ae8-8c99-545d63ddb309,bcb92090-3c59-4e60-bd1f-646c1dc9fece,83.50466,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-11.97013543,2003.567101,0.9782558387,,4d9f4fad-3041-41ce-b30f-022e57ed48c0,f43a43fe-5c52-497c-b43f-3fa9e4baa581
4,2026-03-11,12:52:05.99,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,86.25275,-1.566272629,4.348420281,1964.578581,130.0756818,10:15,5.65422,-3.70759,5.05171,-24.07085,14.64348,-17.44378,2.16668,-1.05276,79.00022,-6.00316809,1.128015713,0.447823867,10.2846,8.07678,3.30704,50,5.48603,-8.87908,-125.03829,-4.29663,16.34489,24.30302,-19.33795,e08ad8e4-5aa0-41a1-a19d-f5b76cb18a90,bcb92090-3c59-4e60-bd1f-646c1dc9fece,84.168,Pitching,23360082,,,,,,,,,,,,,,,,,,,137.751474,-25.46428174,1773.726628,0.9028534901,10:30,660db7c6-5b17-4db8-bad7-099b6aa664f5,f43a43fe-5c52-497c-b43f-3fa9e4baa581
5,2026-03-11,12:52:24.82,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,86.94958,-2.865869454,7.977154835,1981.354849,136.6242035,10:30,5.63747,-3.54766,5.18002,-22.7662,15.75557,-14.94503,1.01555,2.76043,79.47411,-7.055391002,5.241065517,0.4467088087,10.01067,9.05662,2.81353,50,5.35157,-17.00188,-125.09711,-7.12873,15.91374,24.48642,-17.77694,4fca2cc0-963c-4fe3-8cab-3818988fdfa2,bcb92090-3c59-4e60-bd1f-646c1dc9fece,84.3781,Pitching,23360082,,,,,,,,,,,,,,,,,,,136.4543011,-22.35404287,1832.458794,0.9248513939,10:30,b140063c-b996-44be-a64d-12dc78b3cc9c,f43a43fe-5c52-497c-b43f-3fa9e4baa581
6,2026-03-11,12:52:57.36,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,87.68248,-0.9634351475,3.867916035,2035.739551,120.9282451,10:00,5.73845,-3.60147,4.85758,-26.72353,11.40566,-19.09389,2.59754,-1.52648,79.32936,-5.90618523,0.3287731406,0.4444267766,11.13008,6.23782,3.2358,50,5.62136,-7.87739,-127.04096,-3.13769,18.02245,28.2604,-22.07343,dbde2c3c-e98c-445b-84d2-773dac335d4b,bcb92090-3c59-4e60-bd1f-646c1dc9fece,84.81136,Pitching,23360082,,,,,,,,,,,,,,,,,,,134.909412,-17.84804626,1937.764928,0.9518727125,10:30,41f65885-97e6-42b9-b1ea-11f1fd0f0e2b,f43a43fe-5c52-497c-b43f-3fa9e4baa581
7,2026-03-11,12:53:24.24,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,88.84545,-1.258334407,4.686259464,2057.523415,134.4285374,10:30,5.89007,-3.70373,4.97363,-20.98249,15.93073,-16.30387,2.94902,-0.62693,80.56479,-5.14188052,1.669636234,0.4372827716,9.89316,8.69516,3.26381,50,5.75159,-9.93811,-128.64649,-3.6171,16.49835,27.90753,-17.67355,39e45f19-ea51-493d-9e57-4c9a7b33ea38,bcb92090-3c59-4e60-bd1f-646c1dc9fece,86.19694,Pitching,23360082,,,,,,,,,,,,,,,,,,,143.5331707,-21.5518329,1913.672962,0.9300856302,10:45,6f933e44-016c-4962-b96b-1f1d72ad1872,f43a43fe-5c52-497c-b43f-3fa9e4baa581
8,2026-03-11,12:53:49.60,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,90.12827,-1.082446088,5.531061238,2042.47378,136.3309677,10:30,5.86549,-3.47512,5.09408,-20.27106,15.46652,-14.83324,3.15139,0.51676,81.80013,-4.838206451,2.788996581,0.4302629639,9.37518,8.4268,2.96313,50,5.74735,-12.07482,-130.38417,-3.22818,16.08749,28.22631,-17.71393,1b6384a2-57b4-4193-9a28-110781375c46,bcb92090-3c59-4e60-bd1f-646c1dc9fece,87.60326,Pitching,23360082,,,,,,,,,,,,,,,,,,,142.0451588,-17.53049632,1947.614683,0.9535567616,10:45,7d891cf8-9c6d-4e9a-9c6f-bec813ed7412,f43a43fe-5c52-497c-b43f-3fa9e4baa581
9,2026-03-11,12:54:48.02,"Albright, Gaige",838276,Left,OKL_COW,,,,,Slider,Live,,78.09824,0.9308194011,2.000928556,2466.392644,259.1780916,2:45,5.63628,-3.70898,4.56118,-45.37033,2.56295,13.58289,2.74177,-0.67228,71.9686,-7.336211441,4.48658354,0.4982989444,-6.44164,1.06556,3.48916,50,5.69145,-4.43712,-113.40368,0.25654,-8.40975,20.249,-30.78292,f40245ed-3031-4b1b-93fc-9b29717efa2c,c97bd794-0897-4662-bff1-7abf18615a3b,75.64222,Pitching,23360082,,,,,,,,,,,,,,,,,,,296.4680024,-66.02915656,1002.02555,0.4062717073,4:00,729ea13f-6723-4d55-9bee-b7e17abd5944,f43a43fe-5c52-497c-b43f-3fa9e4baa581
