PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-08-28,15:55:38,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,88.76062,NA,NA,2073.481731,NA,NA,6.35926,1.36404,5.49477,NA,NA,NA,2.09507,-0.96573,80.95657,-6.141591777,-2.126093214,0.4324886264,-2.78146,11.36115,-1.12009,50,6.07789,6.21385,-128.77407,-7.52509,-4.65772,27.42757,-13.14913,eb3e1430-7917-4d34-9682-636bdb07d590,731e9e8f-2ba2-4252-9ed7-bb236184186c,87.15244,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.77602048,1682.233488,0.8113085653,NA,bc6a9767-000d-43dd-8bdd-200dda6af39c,6facaf64-c764-4e4f-a516-cfb9e7313571
2,2025-08-28,15:56:04,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,Curveball,Live,NA,73.97919,NA,NA,2415.899485,NA,NA,6.69401,1.33416,5.1814,NA,NA,NA,1.14317,-0.18623,68.20055,NA,NA,0.522062752,1.74814,-1.88816,-1.21436,50,6.57049,2.4826,-107.47924,-3.35446,2.02885,19.99088,-34.3654,c0e43057-0344-42c9-a138-ad531657f4a1,731e9e8f-2ba2-4252-9ed7-bb236184186c,72.19906,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.84426314,1213.632208,0.5023521118,NA,5c1f2477-b1af-4714-9cd6-b91ce5585f5c,6facaf64-c764-4e4f-a516-cfb9e7313571
3,2025-08-28,15:56:21,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,Curveball,Live,NA,75.37112,-0.4695702895,-0.9242769574,2543.194797,4.319730692,06:15:00,6.33698,1.54539,4.37978,-65.3794,-13.32599,-1.00341,0.44032,0.57925,69.90421,-12.27946651,-1.10844511,0.5192732966,0.24688,-6.68381,-1.44571,50,6.22427,1.79972,-109.41546,-3.14536,0.2982,19.95937,-40.2472,85e47438-cf3a-454b-9550-6ca7e937c4da,731e9e8f-2ba2-4252-9ed7-bb236184186c,72.5869,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.22446451,48.62543989,1680.997701,0.6609787434,06:45:00,dd1eecd7-e092-42c7-89a1-ce981c25516b,6facaf64-c764-4e4f-a516-cfb9e7313571
4,2025-08-28,15:56:43,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,88.97514,-2.34545718,-1.376101284,2134.041522,199.1263464,12:45:00,6.2857,1.56067,5.60973,-19.68675,15.71768,5.45621,2.45435,0.73083,81.841309999999993,-6.002644273,-0.357171923,0.4282528112,-3.27061,8.99708,-1.44674,50,6.07272,2.92144,-129.38484,-5.97448,-5.57408,25.63079,-16.84037,23615b7e-b616-474d-89fb-22843a1d981f,731e9e8f-2ba2-4252-9ed7-bb236184186c,88.01446,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.0062115,40.8180795,1615.018793,0.7567888331,12:15:00,12674053-bfa2-4f8d-bd88-04ee18921a7d,6facaf64-c764-4e4f-a516-cfb9e7313571
5,2025-08-28,15:57:35,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,ChangeUp,Live,NA,79.77311,0.05643419097,-0.3407713304,1354.990812,190.8015394,12:15:00,6.31089,1.82577,5.38678,-30.26881,14.69749,2.81131,3.84138,1.74068,72.28598,-5.601691927,0.1864071156,0.4826307339,-1.59815,7.78841,-1.7973,50,6.29506,0.60137,-115.95378,-0.83631,-2.15308,23.79836,-21.68122,c99d56f3-2518-4137-bfd1-02698ee3d4fc,731e9e8f-2ba2-4252-9ed7-bb236184186c,78.09788,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9968608,1281.19315,0.9455364118,NA,e90da735-6e67-4c35-8e29-ee98e6d9face,6facaf64-c764-4e4f-a516-cfb9e7313571
6,2025-08-28,15:57:52,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,ChangeUp,Live,NA,79.35267,-2.565524572,-1.881649523,1483.179215,239.5027985,02:00:00,6.14702,1.99186,5.12678,-38.27276,7.42784,12.63865,0.53876,1.2725,73.00977,-9.59219964,0.4670647026,0.4865554159,-7.17199,4.63073,-1.82497,50,5.87715,3.3712,-115.19055,-6.41517,-9.6152,21.83551,-25.96581,fba458cb-935d-49a4-915e-6a3f1e6fbaf7,731e9e8f-2ba2-4252-9ed7-bb236184186c,77.46793,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.71118463,1404.789743,0.9471476733,NA,ffcc7b5d-0326-4512-9d02-ae2cb16233ef,6facaf64-c764-4e4f-a516-cfb9e7313571
7,2025-08-28,15:58:10,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,Cutter,Live,NA,81.69456,-0.3467078369,-1.22322669,2238.927016,172.4875162,11:45:00,6.08562,1.86699,5.02682,-39.40454,3.55455,-0.47359,2.47473,0.67331,75.26126,-7.592164244,-1.31082448,0.4717359115,-0.08104,1.95051,-1.74978,50,6.02145,2.55248,-118.77745,-2.07271,-0.11616,22.05106,-29.37842,90a68fac-dd36-43cc-bd47-f7409213daf4,731e9e8f-2ba2-4252-9ed7-bb236184186c,79.90157,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.44539694,562.6480413,0.251302538,NA,410c385c-e522-4f65-8626-9ce0fb5deafe,6facaf64-c764-4e4f-a516-cfb9e7313571
8,2025-08-28,15:58:49,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,Cutter,Live,NA,81.71604,1.08865309,-1.989288488,2129.586692,142.6777324,10:45:00,6.12646,1.94022,4.82484,-36.82239,7.16419,-5.48958,4.08959,-0.40179,73.81574,-5.73117143,-3.008199461,0.4773440534,2.22912,3.38759,-1.7386,50,6.2038,4.30856,-118.54078,0.97139,3.12888,25.52214,-27.41908,47e3b2e3-3404-40d9-97e5-e2e399e2efec,731e9e8f-2ba2-4252-9ed7-bb236184186c,78.96283,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.99691086,622.7406916,0.2924232641,NA,287f0bf4-fc9f-4d8d-8a28-dfb7d0e8ff2b,6facaf64-c764-4e4f-a516-cfb9e7313571
9,2025-08-28,15:59:48,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,Cutter,Live,NA,84.48175,NA,NA,2055.051538,NA,NA,6.33404,1.67337,5.08045,NA,NA,NA,3.14774,-0.52513,77.25326,-6.401124693,-1.812951759,0.4570727495,-3.58692,4.86378,-1.41226,50,6.25248,5.8176,-122.6728,-2.39935,-5.45964,24.52431,-24.7709,0e4a711a-6561-4b48-bc92-3331da507935,731e9e8f-2ba2-4252-9ed7-bb236184186c,82.46486,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.8308521,58.72110546,1066.991654,0.5192043284,12:15:00,5e293b87-111d-4616-8ff1-9dc00a890121,6facaf64-c764-4e4f-a516-cfb9e7313571
10,2025-08-28,16:00:37,"Fyke, Kai",833412,Right,OKL_COW,NA,NA,NA,NA,Fastball,Live,NA,85.9256,-2.65820796,-3.522606457,1944.929847,182.5046512,12:00:00,6.4686,1.39027,5.71949,-24.73508,13.56905,0.59535,1.92515,-1.84505,78.45549,-7.266780836,-3.41100348,0.4454451274,-1.35352,8.06415,-1.09643,50,6.23115,7.65399,-124.64672,-6.59145,-2.11822,26.28636,-19.55382,797e6f9d-ce19-48ff-9b35-18c07268d560,731e9e8f-2ba2-4252-9ed7-bb236184186c,84.61747,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.24702451,1527.448867,0.7853490807,NA,953a074b-5f57-406c-bf20-550573b9f458,6facaf64-c764-4e4f-a516-cfb9e7313571
