PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-11-03,14:02:52,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Slider,Live,NA,72.85031,1.017570344,-2.649576206,2493.634353,66.12538264,08:15:00,4.88713,3.67207,5.36388,-60.47388,-6.07411,-13.65871,0.80279,0.04794,66.5519,-10.20020986,-5.205324558,0.5308476603,6.39422,-3.56083,-3.42501,50,4.93663,5.28246,-105.70997,0.1505,7.11537,20.80728,-36.13648,f04a72a3-1c24-41a5-a79d-920df1edb041,5ca567d7-a95a-4fa0-9917-a29ebecc430f,71.00425,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.32281356,1454.331982,0.5832178164,NA,4da003ae-4e06-4f6b-9604-df5171177bc3,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
2,2025-11-03,14:03:54,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,ChangeUp,Live,NA,71.7052,3.704000237,-3.746564391,1699.848965,198.6559334,12:30:00,5.68031,2.62506,5.58878,-45.29468,9.70945,3.29851,5.37617,-0.60297,65.57477,-4.73169598,-3.132217498,0.5337883011,-2.76674,4.17722,-2.30568,50,5.9695,6.71476,-103.92836,5.49552,-3.03575,16.89484,-27.59068,aff2ebf5-bccb-498a-8f76-32e0030f7f4e,5ca567d7-a95a-4fa0-9917-a29ebecc430f,70.61309,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.4603607,45.93459861,1182.209296,0.6954790222,02:15:00,c66fd636-3a8c-4496-9287-4f898b3c9cd6,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
3,2025-11-03,14:04:37,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Sinker,Live,NA,85.62669,1.154910938,-5.852985538,2135.178027,226.5563606,01:30:00,5.08332,3.2709,6.4141,-30.68981,6.71895,7.17875,3.59317,-1.52989,78.48521,-4.634774486,-4.502666553,0.4402081149,-5.50665,3.3801,-2.85551,50,5.15189,12.52121,-124.12123,1.64948,-8.62506,23.9082,-26.87981,8b73956b-bb47-49d8-b458-172d06769a00,5ca567d7-a95a-4fa0-9917-a29ebecc430f,85.62413,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.6116169,58.13731423,1127.129146,0.5278853246,02:15:00,45fb2d25-b66b-4db1-b97f-942ca7d85251,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
4,2025-11-03,14:04:51,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Sinker,Live,NA,84.79768,-0.7120093396,-5.373880003,2164.003504,254.4342405,02:30:00,4.72989,3.26204,6.46477,-34.89102,3.46193,12.54448,1.16551,-0.64218,77.29085,-7.322401345,-2.993410561,0.4457288671,-8.51795,2.12149,-2.88821,50,4.66389,11.22328,-122.96773,-2.49183,-12.95717,25.87157,-28.94692,e008de92-fe6f-4854-97a2-2a4d0db7b82e,5ca567d7-a95a-4fa0-9917-a29ebecc430f,84.5636,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.2652453,55.39512394,1228.967442,0.5679137947,01:00:00,74da4d50-b376-46b6-bbd6-4a6c995450c5,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
5,2025-11-03,14:05:21,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Sinker,Live,NA,83.96805,2.185376251,-4.949023793,2192.586593,245.1645693,02:15:00,4.80431,3.18635,6.45405,-33.48736,5.84759,12.83554,4.02952,-0.30119,75.66582,-4.200659881,-2.504062307,0.451399117,-8.64333,2.53899,-2.84187,50,4.94422,10.19258,-121.72207,3.75549,-12.80695,26.65495,-28.41198,d9ac2c38-294a-4bcf-8b1a-7a58288199fa,5ca567d7-a95a-4fa0-9917-a29ebecc430f,83.50136,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,adc5a151-a6a5-41e6-aa58-884e652d6ff6,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
6,2025-11-03,14:05:34,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Fastball,Live,NA,87.25412,1.332986634,-3.117640592,2173.560557,213.1138654,01:00:00,4.89154,3.20016,6.50748,-26.96168,8.78342,5.76004,3.86991,0.81659,79.7301,-3.787949629,-2.023692832,0.4303082371,-4.04017,4.47397,-2.98532,50,4.97263,6.75137,-126.93716,2.19749,-6.59458,25.88718,-24.87139,ff902a50-6746-464e-bba0-10f1615ab99e,5ca567d7-a95a-4fa0-9917-a29ebecc430f,87.59404,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.6339691,54.80600085,1252.724519,0.5763467297,02:15:00,5bfe11dd-b4e7-4ebe-871e-94c94737dcea,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
7,2025-11-03,14:05:48,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Sinker,Live,NA,84.29693,1.622737727,-5.185721801,2018.855479,248.9391127,02:15:00,4.69007,3.34581,6.63567,-32.49033,6.2673,16.53008,3.47444,-0.0365,75.98494,-4.594556737,-2.025812897,0.4480742858,-10.82128,2.97007,-3.00202,50,4.78659,10.66109,-122.23198,2.62757,-16.16551,26.92196,-27.73717,07b03d92-8ac5-42c9-a8c4-b9ae18d245b1,5ca567d7-a95a-4fa0-9917-a29ebecc430f,84.12096,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.2004122,51.25532893,1263.502588,0.6258509344,01:45:00,ee731ce2-a081-43f2-b9fb-8a7a4d0d662b,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
8,2025-11-03,14:06:09,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Fastball,Live,NA,85.51673,0.6564097766,-3.776091739,2108.266454,229.5817465,01:45:00,4.92544,3.19024,6.63965,-28.34547,8.77378,10.36988,3.16546,0.59315,78.06382,-4.741540613,-1.800831434,0.4385014395,-6.81704,4.67797,-2.93984,50,4.95799,7.92988,-124.36089,0.66789,-10.65885,25.31029,-24.85976,5fed4e0f-2d14-47c1-bbbe-9164047c87e8,5ca567d7-a95a-4fa0-9917-a29ebecc430f,85.95739,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37fa1daf-126a-40df-a7ae-06f96952a767,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
9,2025-11-03,14:06:24,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Sinker,Live,NA,86.6015,0.699206706,-4.882848012,2106.538747,265.6148371,02:45:00,4.79888,3.21934,6.54751,-35.53538,1.12492,15.33022,2.48107,0.00891,78.5952,-6.069061944,-1.961566221,0.435782161,-9.96528,0.41011,-2.8884,50,4.83197,10.31543,-125.68325,0.56235,-15.80377,27.50322,-31.52366,bec968ae-75af-44fe-93da-c569b5ca377c,5ca567d7-a95a-4fa0-9917-a29ebecc430f,86.49376,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.1632691,53.09876492,1264.844782,0.6004374634,02:15:00,f4af0da1-1dbd-4a3d-839b-5d453ee71963,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
10,2025-11-03,14:08:00,"Winslow, Drew",1000266353,Right,OKL_CPR,NA,NA,NA,NA,Slider,Live,NA,75.15113,2.280188851,-1.699342928,2559.738799,63.86490939,08:15:00,4.60906,3.56196,5.8985,-56.47586,-6.755,-13.71097,2.02133,0.84154,68.75543,-8.314999575,-4.284618352,0.5075054714,6.89619,-4.34634,-3.41767,50,4.76015,3.61228,-109.21085,2.81723,8.25359,20.85403,-37.37589,b63a1346-b675-444a-aac5-1b7b843cc457,5ca567d7-a95a-4fa0-9917-a29ebecc430f,74.27002,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.08026676,50.43995094,1630.263277,0.6368865749,08:30:00,8fb507c8-8087-4e8d-9e7b-8ea293ef3c50,49cc1c44-8cf8-4a52-bfd1-72d6852f5dc4
