PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-03-19,14:33:04.40,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,86.82751,-0.575767166,4.405842404,1989.387362,127.76226,10:15,5.67005,-3.09206,4.70489,-25.94675,13.33333,-17.2879,2.95975,-0.34305,78.1777,-5.373223157,1.207720564,0.4510841351,10.35721,7.09889,2.66056,50,5.5893,-9.03231,-125.65915,-2.24139,16.35234,28.44884,-20.96607,1f58e685-5a42-4e7f-b3ad-4380f783ce56,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,83.55966,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-16.35471909,1908.890402,0.9595368096,,27fc23dc-f896-40ac-bb15-1b9b05d831e0,51f0746c-b36b-4f13-9b29-e55dbf38792b
2,2026-03-19,14:33:29.22,"Albright, Gaige",838276,Left,OKL_COW,,,,,Slider,Live,,76.533,0.7192873531,3.074322536,2457.677825,279.3540191,3:15,5.62221,-3.11542,4.36846,-53.16018,-2.20735,13.21426,1.88009,0.92436,69.97792,-8.955537002,5.494220643,0.5137544014,-5.82461,-1.35277,2.77355,50,5.64853,-6.41422,-110.88326,-0.45177,-7.17736,21.7237,-33.841,0e3daa10-c145-46db-bc84-8235cb5da610,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,73.36665,Pitching,23360082,,,,,,,,,,,,,,,,,,,,,,,,0897129b-0c87-493c-baf1-d59473f909b9,51f0746c-b36b-4f13-9b29-e55dbf38792b
3,2026-03-19,14:33:54.14,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,87.55822,-0.8415088213,5.936867523,2023.502279,137.1628219,10:30,5.60698,-2.96796,4.9226,-24.40546,14.07322,-13.12919,2.7734,1.56999,78.83461,-5.363354255,3.50981183,0.4464589354,8.72847,7.62105,2.39867,50,5.50499,-12.66859,-126.45663,-2.7628,13.96272,28.70182,-19.98284,6c4f2eec-5f70-45dd-8e99-5a40cceeff27,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,84.42532,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-19.69924544,1905.076776,0.9414749842,,7eb1e106-4aa9-4e7b-abb4-5799da3a68f1,51f0746c-b36b-4f13-9b29-e55dbf38792b
4,2026-03-19,14:34:23.61,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,85.57944,-0.9453383163,4.32240694,2014.935991,130.9348161,10:15,5.65543,-3.11731,4.65931,-27.34938,13.06286,-15.11981,2.47574,-0.26383,77.32504,-5.986651277,1.531479713,0.4575387623,9.15746,7.05319,2.68919,50,5.53486,-8.79815,-123.87211,-3.07102,14.08456,27.08229,-21.32595,1d3e4303-1bbe-4e6a-91c7-526333532d69,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,82.38086,Pitching,23360082,,,,,,,,,,,,,,,,,,,128.2319122,-29.52619162,1753.257268,0.8701305034,10:15,65b3f8c8-e8c2-4ab3-b081-b78331fc2a7b,51f0746c-b36b-4f13-9b29-e55dbf38792b
5,2026-03-19,14:35:02.24,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,88.97803,-0.4868849291,4.863735542,2049.582887,131.3479324,10:30,5.97287,-2.90706,4.66239,-23.16749,14.63954,-16.71749,3.57812,0.33053,79.34605,-4.788016195,1.762805138,0.4425452534,10.33524,7.7667,2.42492,50,5.90301,-10.29967,-128.58687,-1.98655,16.9404,31.89111,-19.44371,a9da8fc5-c1dd-4a21-92c4-3e15fe5cd13a,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,85.17194,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-14.59916045,1983.407725,0.9677128639,,b3ad45a0-fd76-4fb0-b67c-9864e730a4cb,51f0746c-b36b-4f13-9b29-e55dbf38792b
6,2026-03-19,14:35:33.03,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,89.46716,-0.887364691,5.083398061,2002.194962,130.4828232,10:15,5.77076,-2.84083,4.93132,-23.57143,13.45379,-15.83304,2.96444,0.65675,79.89958,-5.279943162,2.135132069,0.4379456973,10.02144,7.3516,2.3582,50,5.6654,-10.91359,-129.30973,-2.88796,16.61824,32.14753,-19.98313,1187a595-6e9b-493b-a4da-3b129a1f5250,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,86.06647,Pitching,23360082,,,,,,,,,,,,,,,,,,,,0.6070470323,2002.082586,0.9999438738,,988446d8-5591-4cd7-9db5-14aca42aadce,51f0746c-b36b-4f13-9b29-e55dbf38792b
7,2026-03-19,14:36:00.92,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,89.87521,0.3396724722,3.441850032,2085.74143,121.7786361,10:00,5.86051,-2.99569,4.76033,-25.12036,11.35703,-18.42488,4.08977,-1.26397,80.92553,-4.314154557,0.02613353666,0.4346936262,10.65383,5.79607,2.66617,50,5.8733,-7.12099,-130.24334,-0.19769,18.08069,30.41776,-22.33749,10025a6d-d6a1-47ac-b0c4-da041420c74f,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,86.71036,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-21.58352146,1939.494083,0.9298823218,,cda758eb-8621-4f04-937a-8115eef08f48,51f0746c-b36b-4f13-9b29-e55dbf38792b
8,2026-03-19,14:36:31.32,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,90.09502,-1.574070828,4.516267782,2150.418298,114.2300848,9:45,5.94901,-2.82515,4.80663,-27.75428,9.17229,-20.40665,2.14004,-0.23863,80.00261,-6.748368705,0.7016002773,0.4373618787,12.31401,5.36969,2.39235,50,5.76926,-9.50892,-130.1718,-4.63955,20.51885,34.67117,-23.22653,05cc0292-6cd8-42fc-8fd0-eb66181060d1,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,86.18135,Pitching,23360082,,,,,,,,,,,,,,,,,,,,4.362140206,2144.189028,0.9971032288,,276087e2-cb9f-42cb-8d44-8d214e1d0862,51f0746c-b36b-4f13-9b29-e55dbf38792b
9,2026-03-19,14:38:00.72,"Albright, Gaige",838276,Left,OKL_COW,,,,,Fastball,Live,,89.19011,-2.202960686,5.217473636,2044.120163,119.3116398,10:00,5.9076,-3.03341,4.49608,-27.44854,9.78439,-17.43335,1.51168,0.49831,81.43018,-7.210699484,2.029826585,0.439172353,10.4012,5.63682,2.50146,50,5.65027,-11.07546,-128.93279,-6.07939,17.51023,26.7818,-22.68455,a8545733-eb48-4ed1-b99e-6c9a7e94952c,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,85.82607,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-24.70061542,1857.090709,0.9085036891,,a97e829f-4f94-4c1f-984b-d17e54acbdc0,51f0746c-b36b-4f13-9b29-e55dbf38792b
10,2026-03-19,14:38:20.09,"Albright, Gaige",838276,Left,OKL_COW,,,,,Slider,Live,,80.06441,-0.231568952,4.583759023,2588.754068,289.2544097,3:45,5.7743,-3.05514,4.27013,-50.87401,-4.75086,13.52153,1.31256,2.46607,74.64845,-9.346797839,7.021900819,0.4887996384,-5.69714,-2.35506,2.5423,50,5.69833,-9.80234,-115.97593,-2.36736,-7.81976,20.11198,-35.40655,c0da00cc-c64c-4c93-91c2-d8a98612a371,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,77.11225,Pitching,23360082,,,,,,,,,,,,,,,,,,,,,,,,40653ffc-fc52-4164-a3f8-699db788268e,51f0746c-b36b-4f13-9b29-e55dbf38792b
11,2026-03-19,14:38:43.06,"Albright, Gaige",838276,Left,OKL_COW,,,,,Slider,Live,,80.14621,1.740919207,1.917987337,2367.416848,275.2826064,3:15,5.73246,-3.06742,4.07282,-48.22673,-1.47853,15.74395,3.38646,0.0867,73.17019,-7.014627904,4.78590786,0.4921005481,-7.41048,-1.2624,2.83584,50,5.87764,-4.48627,-116.16571,1.70661,-10.06762,22.9344,-33.8891,e8f6cddc-e258-4e2e-a3bd-7e0fc5ceb5af,5e73fd48-4842-41a1-8b61-2ef15bb1ec55,76.59499,Pitching,23360082,,,,,,,,,,,,,,,,,,,,,,,,de4dfb53-b21f-472a-861b-bf9a028b1879,51f0746c-b36b-4f13-9b29-e55dbf38792b
