PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-03-05,14:56:33.29,"Pesca, Mario",829678,Right,OKL_COW,,,,,Sinker,Live,,89.10562,-2.425721858,-4.054929679,1989.719235,222.4897838,1:30,5.96697,1.89638,6.20951,-19.95549,14.99891,13.75014,2.0586,-0.70593,81.13306,-6.193758931,-1.452189329,0.4255222995,-8.69454,8.90171,-1.59923,50,5.77479,8.74877,-129.31346,-6.09881,-14.65253,28.15766,-17.17237,b40a0d20-c7e3-4de7-8929-af53bab412c6,4fb52478-2428-4374-8b7c-bb28188761fb,88.57923,Pitching,23360082,,,,,,,,,,,,,,,,,,,206.2620101,32.97711953,1669.151584,0.838887997,1:00,02802148-52c9-4ed9-b836-aa0d1f11aea9,d771f724-ffe6-48ac-b8d3-129a210f3b82
2,2026-03-05,14:56:51.40,"Pesca, Mario",829678,Right,OKL_COW,,,,,Slider,Live,,80.81757,0.7465677448,-1.958527147,2355.379736,114.8850941,9:45,5.57186,2.53865,5.47041,-40.10478,3.08881,-6.73336,2.92881,0.14423,74.41258,-6.692801019,-3.211944367,0.4730216782,3.04751,1.43881,-2.36214,50,5.61029,4.23285,-117.53142,0.25936,4.27609,21.62413,-30.1552,23720b2b-a317-4a88-a6f3-732cf18f01d3,4fb52478-2428-4374-8b7c-bb28188761fb,79.68438,Pitching,23360082,,,,,,,,,,,,,,,,,,,74.43919773,69.27445381,833.5497875,0.3538918905,8:30,6b907be8-de5c-4944-bc93-06806804030b,d771f724-ffe6-48ac-b8d3-129a210f3b82
3,2026-03-05,14:57:07.79,"Pesca, Mario",829678,Right,OKL_COW,,,,,Slider,Live,,81.83669,-0.1819558337,-4.267975932,2388.277962,87.02786327,9:00,5.51886,2.60802,5.37467,-43.02078,-0.39554,-6.92119,1.76277,-1.97683,75.35307,-8.117581385,-5.550066706,0.4698993216,2.46257,-0.15815,-2.2208,50,5.47254,9.08339,-118.70586,-1.77392,3.50958,22.97534,-32.39944,e038bf5e-5547-4228-9d37-c27a59ff306d,4fb52478-2428-4374-8b7c-bb28188761fb,80.21386,Pitching,23360082,,,,,,,,,,,,,,,,,,,75.07164199,70.81636674,784.7806606,0.328596869,8:30,f1fb2d02-552c-42fe-b72f-91cedb9c3bdf,d771f724-ffe6-48ac-b8d3-129a210f3b82
4,2026-03-05,14:57:48.22,"Pesca, Mario",829678,Right,OKL_COW,,,,,Slider,Live,,78.77952,-0.0169465871,-3.17580967,2410.719415,118.173113,10:00,5.49605,2.66156,5.41183,-40.71676,5.22369,-9.84007,2.08709,-1.13634,72.26762,-7.558370509,-5.006531377,0.487830584,4.30056,2.77728,-2.37256,50,5.46659,6.65237,-114.39487,-1.29655,5.67498,21.92382,-28.50918,4e5ea986-dc16-4849-8937-c8cce274746c,4fb52478-2428-4374-8b7c-bb28188761fb,77.26543,Pitching,23360082,,,,,,,,,,,,,,,,,,,64.5582436,64.93187112,1021.411279,0.4236956291,8:15,83b278fc-848f-4d2c-8e30-ea162ffbf893,d771f724-ffe6-48ac-b8d3-129a210f3b82
5,2026-03-05,14:58:04.47,"Pesca, Mario",829678,Right,OKL_COW,,,,,Cutter,Live,,88.35937,-2.054177158,-3.884647942,2124.452858,227.6948208,1:30,5.8593,2.21797,6.0865,-29.7108,5.83816,6.44093,1.47821,-0.84389,81.10833,-7.619643043,-2.671750334,0.4291259999,-4.58447,3.74611,-1.92179,50,5.68489,8.5123,-128.29975,-5.53386,-7.63851,26.6415,-25.93238,5002eeff-91f3-4b4f-8371-3c629b8add9b,4fb52478-2428-4374-8b7c-bb28188761fb,87.83537,Pitching,23360082,,,,,,,,,,,,,,,,,,,208.0891426,55.6112117,1199.90273,0.5648055335,1:00,f9871332-e80b-4d9d-8cd1-84881f28bfe6,d771f724-ffe6-48ac-b8d3-129a210f3b82
6,2026-03-05,14:58:32.13,"Pesca, Mario",829678,Right,OKL_COW,,,,,Cutter,Live,,86.09686,-1.278449126,-2.745530446,2127.898873,208.9831289,1:00,5.71028,2.55812,5.86879,-31.62589,5.87445,3.27233,1.88588,0.27896,79.33735,-7.176634266,-2.132113137,0.4407466607,-2.49434,3.50404,-2.338,50,5.58842,5.90064,-125.20187,-3.79714,-3.97493,24.34306,-26.59008,5b2f80d5-3f6a-4136-9d82-bca4aec196c4,4fb52478-2428-4374-8b7c-bb28188761fb,85.51951,Pitching,23360082,,,,,,,,,,,,,,,,,,,194.8487215,63.06764655,963.806711,0.4529382122,12:30,9a738bbd-0a4c-4efd-bd10-7706374385f0,d771f724-ffe6-48ac-b8d3-129a210f3b82
7,2026-03-05,14:58:48.37,"Pesca, Mario",829678,Right,OKL_COW,,,,,ChangeUp,Live,,82.5081,-1.687436731,-2.81682305,2155.634494,241.9450319,2:00,5.76672,2.32495,6.34167,-30.88111,9.62867,18.09533,1.63769,1.23793,75.27739,-7.527595006,0.6273618271,0.4580906042,-10.7809,5.79346,-2.12898,50,5.62948,5.40588,-119.9564,-4.3851,-15.59246,24.80829,-23.79494,f4399da4-5bf1-4947-b937-29e9d43e6e0f,4fb52478-2428-4374-8b7c-bb28188761fb,82.28162,Pitching,23360082,,,,,,,,,,,,,,,,,,,227.8820457,28.0431733,1902.549182,0.8825935878,1:30,fa939230-1ab0-4820-bc00-bd01d811dd3c,d771f724-ffe6-48ac-b8d3-129a210f3b82
8,2026-03-05,14:59:07.36,"Pesca, Mario",829678,Right,OKL_COW,,,,,Sinker,Live,,89.80365,-2.861813794,-3.41140083,2029.225903,226.8190256,1:30,5.94986,2.23804,6.01995,-21.0592,13.51291,14.39204,1.53766,0.27431,82.03434,-6.814447234,-0.6968137855,0.4231890124,-8.77574,8.14353,-1.97891,50,5.71409,7.31207,-130.35536,-7.19888,-15.06384,28.01679,-18.19541,5536519c-83bc-4a30-88f6-4fbe1b1eb517,4fb52478-2428-4374-8b7c-bb28188761fb,89.06762,Pitching,23360082,,,,,,,,,,,,,,,,,,,217.347998,34.07123821,1680.892362,0.8283416643,1:15,edbf3183-4719-44cd-a6e7-f383d2f05cac,d771f724-ffe6-48ac-b8d3-129a210f3b82
9,2026-03-05,14:59:43.17,"Pesca, Mario",829678,Right,OKL_COW,,,,,Slider,Live,,81.52727,0.2431542496,-3.024227078,2404.378909,144.2617281,10:45,5.51674,2.94782,5.45443,-37.48904,5.16789,-3.74893,2.62056,-0.19783,74.82522,-6.713574799,-3.722020653,0.4700739792,1.14843,2.67636,-2.67878,50,5.51274,6.3776,-118.44507,-0.69598,1.6313,22.64421,-28.37239,ebdf2e25-377f-44f3-a421-1535ff3d0d87,4fb52478-2428-4374-8b7c-bb28188761fb,80.18406,Pitching,23360082,,,,,,,,,,,,,,,,,,,,75.84190464,588.1069778,0.2445982933,,e0678434-69fe-4839-9140-a1403626ba2a,d771f724-ffe6-48ac-b8d3-129a210f3b82
10,2026-03-05,15:00:01.33,"Pesca, Mario",829678,Right,OKL_COW,,,,,Slider,Live,,80.43945,-0.07685427391,-2.51283008,2549.21222,95.2257113,9:15,5.5391,2.55557,5.20499,-43.13922,1.72092,-19.25607,1.87183,-1.41351,73.17779,-8.064513089,-6.101302,0.4820606532,9.35815,0.93452,-2.30919,50,5.50048,5.74568,-116.7219,-1.5531,12.69994,25.30843,-30.90581,f491ef6d-adbb-4fe3-841d-4ad1cf6b2bf2,4fb52478-2428-4374-8b7c-bb28188761fb,78.19024,Pitching,23360082,,,,,,,,,,,,,,,,,,,,,,,,1fee097b-4543-4454-8be8-deb16bcc8a96,d771f724-ffe6-48ac-b8d3-129a210f3b82
