PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2025-09-20,12:54:02,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Fastball,Live,NA,88.21323,-2.57323297,-2.966049496,2010.956074,197.3502378,12:30:00,6.3874,2.60793,6.84655,-17.95751,16.42832,5.13959,2.54024,0.32972,81.25821,-5.982944338,-1.986217699,0.4220473264,-3.64289,9.83583,-2.42064,50,6.21628,6.51444,-128.36181,-6.25326,-6.11248,25.15704,-15.67032,6f8e2e1a-686e-4072-aec7-0d417f40170f,a00731fa-2635-4b9b-884b-0714bd292abb,89.30856,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.73504265,1652.595075,0.8217957104,NA,6d35a268-c47a-4dc0-acb7-6f65b649ccfa,02e35de2-0f4d-4c51-a8f2-b5584483b260
2,2025-09-20,12:54:47,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Fastball,Live,NA,88.96972,-3.202795885,-1.952905892,1998.052013,193.5841796,12:30:00,6.34141,2.63335,7.02302,-18.29506,15.11594,3.65397,1.90203,1.16275,82.43837,-6.673769683,-1.254880332,0.416021829,-2.5329,9.2701,-2.5161,50,6.1405,4.32344,-129.55646,-7.72534,-4.35043,24.39269,-16.25198,1aa3402b-4dee-4a67-8ca3-df21c4df4feb,a00731fa-2635-4b9b-884b-0714bd292abb,90.60207,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.3728325,33.95200276,1657.39558,0.8295057231,12:45:00,668831ef-533c-49db-870d-747b0d227cd6,02e35de2-0f4d-4c51-a8f2-b5584483b260
3,2025-09-20,12:55:15,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Cutter,Live,NA,88.39856,-2.413754157,-3.327586836,2354.54739,179.1278739,12:00:00,6.17456,2.84645,6.40755,-24.25614,10.33858,-0.15795,1.92908,-0.22935,82.25035,-6.950134358,-3.357291292,0.423327352,-0.70416,6.23627,-2.60851,50,5.99046,7.48094,-128.58493000000001,-6.14509,-1.19579,23.09296,-21.5838,c8dbef1f-14d3-462d-acd5-15d6f8c04d88,a00731fa-2635-4b9b-884b-0714bd292abb,89.03852,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.3079619,55.56422299,1331.45444,0.565482116,12:00:00,74d00aaf-37f8-4217-b565-98df121b9126,02e35de2-0f4d-4c51-a8f2-b5584483b260
4,2025-09-20,12:55:45,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Cutter,Live,NA,87.40543,-2.304274436,-4.684586802,2224.444258,162.5946495,11:30:00,6.14044,2.7731,6.46336,-25.6648,9.71129,-3.0645,1.87729,-1.79406,81.53622,-7.091397995,-5.258719751,0.4280814035,0.58533,5.8676,-2.44103,50,5.96579,10.49198,-126.96012,-5.86571,0.97036,22.17068,-22.44665,76fe72d3-0ae2-403c-ac40-2bdef32e9633,a00731fa-2635-4b9b-884b-0714bd292abb,88.0497,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8410e46f-9d4f-4399-9938-e3bc7681fe5e,02e35de2-0f4d-4c51-a8f2-b5584483b260
5,2025-09-20,12:56:40,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Curveball,Live,NA,74.20959,-0.8781692531,-0.264691989,2745.573455,55.13244602,07:45:00,6.40945,2.26873,6.1664,-61.0272,-10.72138,-15.3239,0.51274,0.74728000000000006,68.82469,-12.25962728,-3.171960817,0.5104821071,8.28368,-5.58667,-2.24089,50,6.31188,0.89063,-108.0175,-3.21532,9.70714,20.24943,-38.72072,f34fb972-8718-41d3-b22c-f9f391735c5b,a00731fa-2635-4b9b-884b-0714bd292abb,73.83694,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.27022128,43.55243209,1989.838287,0.7247441454,07:00:00,9364213d-d1e4-4f34-a8f2-9c405740b42f,02e35de2-0f4d-4c51-a8f2-b5584483b260
6,2025-09-20,12:57:59,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Curveball,Live,NA,72.90801,0.7592281852,0.11743093,2601.10248,52.24117245,07:45:00,6.43814,2.16696,6.12134,-63.28616,-11.36119,-14.61083,1.86612,1.05794,67.67655,-11.06381034,-2.645262357,0.5186322726,7.98321,-6.39736,-2.16829,50,6.46305,0.15438,-106.16052,-0.20431,9.09123,18.533,-39.45933,8862d947-b62e-4fca-a5bc-268f100f0113,a00731fa-2635-4b9b-884b-0714bd292abb,72.67662,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8483f776-587c-4989-8d6d-ccd21ac17582,02e35de2-0f4d-4c51-a8f2-b5584483b260
7,2025-09-20,12:58:31,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Fastball,Live,NA,89.63783,-3.236775654,-4.434417317,2089.276516,193.1506658,12:30:00,6.28346,2.58239,6.9758,-15.76351,17.35354,4.06247,2.01425,-1.11992,82.9808,-6.222628849,-3.662567247,0.4141877548,-3.36528,10.50959,-2.31062,50,6.07806,9.99099,-130.20621,-7.79891,-5.84256,24.44578,-13.92803,e64cb0f6-0c75-40be-b8ae-b59f474d93f5,a00731fa-2635-4b9b-884b-0714bd292abb,91.00327,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.72218668,1849.455899,0.8852135583,NA,935f7069-b917-46ef-bc03-19b7d7850ffd,02e35de2-0f4d-4c51-a8f2-b5584483b260
8,2025-09-20,12:59:05,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Curveball,Live,NA,73.6002,-0.782299051,0.06827423675,2708.111483,58.59251391,08:00:00,6.58174,2.31726,6.52768,-60.47183,-9.76493,-15.92252,0.82482,1.05301,67.85407,-12.17689899,-2.982844157,0.5125130698,8.83974,-5.15692,-2.31511,50,6.50136,0.24534,-107.15941,-2.87996,10.12808,21.04996,-38.08257,1ddaa6cf-eec2-4a5d-8298-a272c264c559,a00731fa-2635-4b9b-884b-0714bd292abb,73.54435,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.94265786,2192.500191,0.80960485,NA,3ec674ef-3ee9-473b-a167-4ef5465075e9,02e35de2-0f4d-4c51-a8f2-b5584483b260
9,2025-09-20,13:00:07,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Curveball,Live,NA,75.53674,-0.6435864712,-1.868030186,2676.025484,70.03965308,08:15:00,6.39237,2.71622,6.05166,-54.86099,-6.11176,-16.70717,1.22461,-0.40562,69.92651,-10.85989567,-5.020006058,0.502522261,8.52253,-3.12945,-2.56222,50,6.31296,4.02853,-109.88797,-2.6948,10.35254,20.66686,-35.97547,72896979-b37d-440b-8a23-f00fc7f6eac5,a00731fa-2635-4b9b-884b-0714bd292abb,75.00651,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.089849738,54.51167102,1553.532101,0.5805371102,06:00:00,735edbb7-f1a4-4832-b5f2-69cb727acb54,02e35de2-0f4d-4c51-a8f2-b5584483b260
10,2025-09-20,13:00:39,"Watkins, Hunter",821908,Right,OKL_CPR,NA,NA,NA,NA,Curveball,Live,NA,73.94272,0.09578657816,-1.006679752,2675.911269,48.40738926,07:30:00,6.35313,2.72729,6.58742,-62.22466,-12.39258,-13.91749,1.25551,0.64508,68.50407,-11.62618196,-3.665266477,0.5080727886,7.40886,-6.89615,-2.65268,50,6.33335,2.21776,-107.70406,-1.27396,8.63227,20.12002,-40.20895,89b410ed-3d17-4c27-83a6-bfe4798869cb,a00731fa-2635-4b9b-884b-0714bd292abb,74.18708,Pitching,23360082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.26177002,40.6772874,2029.391772,0.7583927747,07:00:00,4a8c60ad-2999-4648-81e3-8812aecb4606,02e35de2-0f4d-4c51-a8f2-b5584483b260
