PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-03-04,13:02:24.33,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,81.3538,0.9209333524,2.470658812,2078.250654,142.8100944,10:45,6.53349,-1.91427,5.90648,-26.25736,15.90039,-12.10737,5.20096,-0.6288,74.0828,-4.021854541,0.1895582364,0.4673153917,7.24373,8.32272,1.72303,50,6.59239,-4.74697,-118.29814,1.12841,10.23786,23.12349,-20.4112,af8c4174-46aa-483c-9923-243140ba520e,943f24eb-f2cf-46fa-959f-b77df8fe79d2,80.65739,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-36.50812895,1670.440643,0.8037724609,,cf881cca-285f-4b3d-877c-9e0ee0b3be09,5f3994e8-7291-4775-9bc4-1561c0bb3a00
2,2026-03-04,13:02:36.11,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,81.28771,0.06380633944,2.108216898,2057.35142,157.3955625,11:15,6.64339,-1.62901,5.82798,-23.15757,19.30044,-8.05608,4.77294,-0.33997,73.82487,-4.295268475,0.5898086655,0.4689765977,4.96548,10.3827,1.4618,50,6.63501,-4.11102,-118.20321,-0.55895,6.98191,23.82753,-17.57502,af32f675-6774-41f3-975b-095b2de7e67a,943f24eb-f2cf-46fa-959f-b77df8fe79d2,80.37168,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-30.065506,1780.54135,0.8654531902,,20d963cd-63bd-49c2-af75-ec2e07865bd0,5f3994e8-7291-4775-9bc4-1561c0bb3a00
3,2026-03-04,13:02:57.75,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,82.12924,1.768713586,1.557113782,2063.886694,146.6010986,11:00,6.55761,-1.84554,5.96001,-24.04854,17.37704,-11.48547,6.19456,-1.35862,74.40706,-2.775986577,-0.6147019017,0.4632396503,6.68541,8.88334,1.72856,50,6.68443,-2.90871,-119.42595,2.98211,9.58695,24.51936,-19.43524,1050e3fe-57eb-43b2-8edd-5d6131d07802,943f24eb-f2cf-46fa-959f-b77df8fe79d2,81.36704,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-33.98858119,1711.26959,0.8291490009,,2ad09985-2f2b-4839-8625-871fbd1037f4,5f3994e8-7291-4775-9bc4-1561c0bb3a00
4,2026-03-04,13:04:52.03,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,84.44167,-1.436444833,2.379626462,2049.324036,147.4838282,11:00,6.45291,-1.80132,5.82987,-24.8374,14.4327,-9.22019,3.04663,-0.35672,77.1009,-6.09158537,0.6447475415,0.4510268684,5.64786,8.18481,1.61273,50,6.32113,-4.81505,-122.75549,-3.85185,8.59216,24.97941,-19.72239,06d69223-866c-4a93-bbbd-4e0d5779ceae,943f24eb-f2cf-46fa-959f-b77df8fe79d2,83.57027,Pitching,23360082,,,,,,,,,,,,,,,,,,,153.1637099,-33.55387553,1707.837926,0.8333664642,11:00,eea23e42-d9ad-4d18-9472-d44c5ef27c37,5f3994e8-7291-4775-9bc4-1561c0bb3a00
5,2026-03-04,13:05:07.40,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,85.75152,,,2109.481423,,,6.40764,-1.79399,5.9521,,,,2.87172,-0.02717,78.48462,-5.715867078,0.893811742,0.4426400807,6.32915,10.46189,1.57534,50,6.23326,-5.83427,-124.63074,-5.08291,9.96218,24.87478,-15.70686,9b196475-637e-4740-9fb4-04f757333daa,943f24eb-f2cf-46fa-959f-b77df8fe79d2,85.1537,Pitching,23360082,,,,,,,,,,,,,,,,,,,151.6333806,-35.24741514,1722.745114,0.8166675919,11:00,9c228212-4cde-4b14-85d7-9b433c61a9bb,5f3994e8-7291-4775-9bc4-1561c0bb3a00
6,2026-03-04,13:05:39.77,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,82.68296,,,2439.444264,,,6.0502,-2.047,5.58369,,,,2.78482,0.44918,76.79223,-7.013006949,3.024456006,0.45961616,-1.37008,2.19167,1.84326,50,6.0076,-5.04669,-120.32112,-1.63521,-2.03236,20.74679,-28.92296,940ddfbb-5503-40b0-8464-fd1b804ba061,943f24eb-f2cf-46fa-959f-b77df8fe79d2,82.00852,Pitching,23360082,,,,,,,,,,,,,,,,,,,,,,,,f97aedc4-dfc8-4bc4-936d-7a485aa26e74,5f3994e8-7291-4775-9bc4-1561c0bb3a00
7,2026-03-04,13:05:59.72,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,87.55047,,,2254.949303,,,6.47795,-1.5926,6.10905,,,,1.52777,1.49987,80.10229,-6.977543594,2.31854258,0.4337008158,6.82592,11.65233,1.27019,50,6.17514,-9.15964,-126.87169,-9.01014,11.1267,25.93559,-13.17996,2699998f-2119-4a08-8b93-07837953d025,943f24eb-f2cf-46fa-959f-b77df8fe79d2,86.90885,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-28.62896282,1979.261199,0.8777408861,,fdd99fa3-3902-4b3f-ac14-c9336d6cd3ab,5f3994e8-7291-4775-9bc4-1561c0bb3a00
8,2026-03-04,13:06:16.53,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,82.83628,,,2491.1873,,,6.11569,-2.15235,5.36426,,,,0.66465,0.93605,76.46865,-9.575409027,3.532140568,0.4638774657,-0.45835,1.64165,1.87521,50,5.88268,-6.53076,-120.22814,-6.112,-0.6707,23.37019,-29.77184,fe8377a8-258b-4bce-9329-b7701ab08498,943f24eb-f2cf-46fa-959f-b77df8fe79d2,81.25516,Pitching,23360082,,,,,,,,,,,,,,,,,,,,,,,,76dab5f1-365e-4c23-93ef-951ddd2e91e4,5f3994e8-7291-4775-9bc4-1561c0bb3a00
9,2026-03-04,13:06:43.39,"Lund, Ethan",827305,Left,OKL_COW,,,,,,Live,,84.14106,,,2563.483592,,,6.16315,-2.21923,5.64378,,,,2.07207,0.97997,77.85805,-7.338143941,3.75861972,0.4525079913,-1.02691,5.02811,1.95235,50,6.00566,-6.77748,-122.28591,-4.46602,-1.5664,22.45587,-24.5044,66fd2515-2441-49de-bd4c-1db0495e0e2f,943f24eb-f2cf-46fa-959f-b77df8fe79d2,83.29674,Pitching,23360082,,,,,,,,,,,,,,,,,,,,-73.56075101,725.4621236,0.2829985438,,12619789-7780-472c-bf97-881dd6e3743f,5f3994e8-7291-4775-9bc4-1561c0bb3a00
10,2026-03-04,13:07:22.90,"Lund, Ethan",827305,Left,OKL_COW,,,,,Curveball,Live,,76.94431,1.63310099,1.106838433,2394.636665,326.976106,5:00,6.40494,-1.76686,5.45419,-56.88263,-9.1028,5.89174,3.19397,-0.23978,71.00231,-8.907541175,2.205927861,0.4975007173,-2.82227,-5.28354,1.6654,50,6.51017,-2.3398,-111.88374,1.47041,-3.57981,20.0607,-38.87576,a542fbec-3e64-4f03-8ec5-0aaebf08daf4,943f24eb-f2cf-46fa-959f-b77df8fe79d2,75.76359,Pitching,23360082,,,,,,,,,,,,,,,,,,,352.9251467,-55.58066482,1353.557398,0.5652454161,5:45,fc23129c-2308-47fc-bb9e-3a5871c8241b,5f3994e8-7291-4775-9bc4-1561c0bb3a00
